"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.668649558E0,-3.023198700E1,-1.538212538E0,6.340125203E-1,3.027773287E1
4.671154250E0,-3.022098732E1,-1.594449997E0,7.353500128E-1,3.027195212E1
4.673658790E0,-3.020998764E1,-1.657974958E0,8.380625248E-1,3.026705442E1
4.676163390E0,-3.019775009E1,-1.727550030E0,9.431124926E-1,3.026182415E1
4.678669236E0,-3.018427467E1,-1.803312540E0,1.053112507E0,3.025642774E1
4.681172699E0,-3.016970062E1,-1.887599945E0,1.166687489E0,3.025119880E1
4.683677313E0,-3.015746307E1,-1.980412483E0,1.282737494E0,3.024962856E1
4.686181942E0,-3.014151192E1,-2.079412460E0,1.404837489E0,3.024579748E1
4.688686558E0,-3.012446213E1,-2.189412594E0,1.531887531E0,3.024274170E1
4.691191404E0,-3.010741234E1,-2.306699991E0,1.663887501E0,3.024145605E1
4.693696021E0,-3.008541298E1,-2.433749914E0,1.801937461E0,3.023743030E1
4.696200637E0,-3.006822395E1,-2.568087578E0,1.947275043E0,3.024045379E1
4.698706476E0,-3.004388809E1,-2.714662552E0,2.096324921E0,3.023903409E1
4.701209939E0,-3.002064896E1,-2.872237444E0,2.255275011E0,3.024194731E1
4.703714553E0,-2.999370003E1,-3.042049885E0,2.421375036E0,3.024465516E1
4.706219168E0,-2.996565056E1,-3.222862482E0,2.593662500E0,3.024986184E1
4.708723783E0,-2.993759918E1,-3.414674997E0,2.774475098E0,3.025917319E1
4.711228602E0,-2.990460014E1,-3.618725061E0,2.966287374E0,3.026845126E1
4.713733219E0,-2.986788750E1,-3.839824915E0,3.167862415E0,3.027986643E1
4.716237834E0,-2.982883644E1,-4.072062492E0,3.379199982E0,3.029455675E1
4.718743448E0,-2.978359985E1,-4.316400051E0,3.601537466E0,3.030949029E1
4.721247142E0,-2.973478699E1,-4.579024792E0,3.834874868E0,3.032872055E1
4.723751674E0,-2.967978668E1,-4.858837605E0,4.080450058E0,3.035042196E1
4.726256289E0,-2.962107468E1,-5.151987553E0,4.340600014E0,3.037748919E1
4.728760981E0,-2.955507469E1,-5.464799881E0,4.610650063E0,3.040764002E1
4.731265522E0,-2.948055077E1,-5.795899868E0,4.898987293E0,3.044167218E1
4.733770226E0,-2.939873695E1,-6.144050121E0,5.199562550E0,3.048065841E1
4.736274843E0,-2.930839920E1,-6.514199734E0,5.515950203E0,3.052609979E1
4.738780611E0,-2.920692444E1,-6.905112267E0,5.848287582E0,3.057658382E1
4.741284305E0,-2.909211159E1,-7.319262505E0,6.198912621E0,3.063248403E1
4.743788928E0,-2.896877480E1,-7.754312515E0,6.567824841E0,3.069943972E1
4.746293544E0,-2.882701302E1,-8.212325096E0,6.952687263E0,3.076977125E1
4.748798159E0,-2.867067528E1,-8.693712234E0,7.359549999E0,3.085046563E1
4.751302775E0,-2.849343681E1,-9.199575424E0,7.783462524E0,3.093687797E1
4.753807467E0,-2.829681206E1,-9.729774475E0,8.226900101E0,3.103320752E1
4.756312093E0,-2.808052444E1,-1.028926277E1,8.692337036E0,3.114388390E1
4.758817860E0,-2.783742523E1,-1.086964989E1,9.179912567E0,3.126247474E1
4.761321555E0,-2.756984901E1,-1.147918701E1,9.686875343E0,3.139592112E1
4.763825937E0,-2.727051163E1,-1.211333752E1,1.021583748E1,3.154008696E1
4.766330548E0,-2.694064903E1,-1.277787495E1,1.076570034E1,3.170130853E1
4.768835394E0,-2.657421303E1,-1.346331215E1,1.133494949E1,3.187366706E1
4.771340011E0,-2.616735077E1,-1.417679977E1,1.192510033E1,3.206119018E1
4.773844702E0,-2.571772575E1,-1.491352463E1,1.253463745E1,3.226347425E1
4.776349305E0,-2.522176170E1,-1.567211246E1,1.316259956E1,3.248086205E1
4.778855072E0,-2.467437553E1,-1.645283699E1,1.380527496E1,3.271247881E1
4.781358767E0,-2.407460022E1,-1.725185013E1,1.446500015E1,3.296132488E1
4.783863149E0,-2.341844940E1,-1.806543732E1,1.513572502E1,3.322459887E1
4.786367755E0,-2.269891167E1,-1.889016151E1,1.581497478E1,3.349913761E1
4.788872370E0,-2.191584969E1,-1.972341156E1,1.650041199E1,3.378729091E1
4.791377216E0,-2.106665039E1,-2.056271172E1,1.718695068E1,3.408841659E1
4.793881603E0,-2.014801216E1,-2.139830017E1,1.787348747E1,3.439899997E1
4.796386447E0,-1.915966225E1,-2.221807480E1,1.854792404E1,3.470966712E1
4.798892062E0,-1.810283661E1,-2.301956177E1,1.921260071E1,3.502480469E1
4.801395680E0,-1.697148705E1,-2.380262566E1,1.985637474E1,3.533938283E1
4.803900293E0,-1.576080036E1,-2.455640030E1,2.047581291E1,3.564657821E1
4.806404985E0,-1.447682476E1,-2.527717400E1,2.106348801E1,3.594696799E1
4.808909601E0,-1.312437534E1,-2.595285034E1,2.160949898E1,3.623216962E1
4.811414428E0,-1.170234966E1,-2.657833672E1,2.210683823E1,3.649746932E1
4.813919045E0,-1.021542454E1,-2.713796234E1,2.254780006E1,3.673182797E1
4.816423661E0,-8.674875259E0,-2.762787437E1,2.293747520E1,3.694158459E1
4.818929274E0,-7.084274769E0,-2.803831291E1,2.327352524E1,3.712130004E1
4.821432902E0,-5.454487324E0,-2.837188721E1,2.353367424E1,3.726324246E1
4.823937592E0,-3.791699886E0,-2.861498642E1,2.371448708E1,3.735734644E1
4.826442130E0,-2.107049942E0,-2.877132416E1,2.382448769E1,3.741436845E1
4.828946823E0,-4.124999940E-1,-2.883003807E1,2.386120033E1,3.742590190E1
4.831451377E0,1.283287525E0,-2.879579926E1,2.382077408E1,3.739350424E1
4.833956298E0,2.966837406E0,-2.866875076E1,2.370238686E1,3.731625031E1
4.836460685E0,4.629487514E0,-2.844998741E1,2.350810051E1,3.719495568E1
4.838966529E0,6.260512352E0,-2.814583778E1,2.324657440E1,3.703762170E1
4.841470146E0,7.848774910E0,-2.775726318E1,2.291561317E1,3.684011746E1
4.843974760E0,9.389325142E0,-2.729677391E1,2.252332497E1,3.661384247E1
4.846479375E0,1.087240028E1,-2.676409912E1,2.207507515E1,3.635704928E1
4.848983991E0,1.229332447E1,-2.616790009E1,2.157649994E1,3.607534021E1
4.851488606E0,1.364701271E1,-2.552041245E1,2.103296280E1,3.577594068E1
4.853993298E0,1.492974949E1,-2.482397461E1,2.045381165E1,3.546104265E1
4.856497839E0,1.614043808E1,-2.409343719E1,1.984413719E1,3.513968182E1
4.859003683E0,1.727302551E1,-2.333347511E1,1.921260071E1,3.481282087E1
4.861507131E0,1.833589935E1,-2.254793739E1,1.856263733E1,3.448457902E1
4.864011976E0,1.932301331E1,-2.175263786E1,1.790167427E1,3.416176282E1
4.866516591E0,2.024054909E1,-2.094510078E1,1.723466301E1,3.384391649E1
4.869020978E0,2.108713722E1,-2.013261223E1,1.656627464E1,3.353253475E1
4.871525818E0,2.186662483E1,-1.932507515E1,1.590050030E1,3.323302154E1
4.874030435E0,2.258382416E1,-1.852124977E1,1.524077511E1,3.294460552E1
4.876535051E0,2.324107552E1,-1.773076248E1,1.459081268E1,3.267138418E1
4.879040664E0,2.384084892E1,-1.695251274E1,1.395556259E1,3.241190357E1
4.881544372E0,2.438699913E1,-1.619021225E1,1.333488750E1,3.216625443E1
4.884048986E0,2.488543701E1,-1.544620037E1,1.273016262E1,3.193629787E1
4.886553832E0,2.533753777E1,-1.472404957E1,1.214496231E1,3.172205172E1
4.889058218E0,2.574673653E1,-1.402279949E1,1.157928753E1,3.152163141E1
4.891563058E0,2.611812401E1,-1.334726238E1,1.103437519E1,3.133788842E1
4.894067675E0,2.645293808E1,-1.269235039E1,1.050912476E1,3.116561237E1
4.896572290E0,2.675474930E1,-1.206438732E1,1.000697517E1,3.100815382E1
4.899077904E0,2.702713776E1,-1.146090031E1,9.525587082E0,3.086349333E1
4.901581502E0,2.727147484E1,-1.088188744E1,9.063862801E0,3.072950411E1
4.904086116E0,2.749133682E1,-1.032473755E1,8.625237465E0,3.060667455E1
4.906590808E0,2.768686295E1,-9.792062759E0,8.207374573E0,3.049275111E1
4.909095348E0,2.786520004E1,-9.281387329E0,7.807937622E0,3.039041648E1
4.911600015E0,2.802648735E1,-8.795186996E0,7.429124832E0,3.029902974E1
4.914104632E0,2.816948700E1,-8.328512192E0,7.071212292E0,3.021400596E1
4.916609247E0,2.829777527E1,-7.882599831E0,6.730350018E0,3.013630828E1
4.919115015E0,2.841135025E1,-7.458549976E0,6.409012318E0,3.006509986E1
4.921618709E0,2.851392555E1,-7.050587654E0,6.106100082E0,3.000065324E1
4.924123308E0,2.860316277E1,-6.663249969E0,5.818999767E0,2.993994954E1
4.926627924E0,2.868497467E1,-6.290625095E0,5.547712326E0,2.988606444E1
4.929132539E0,2.875578690E1,-5.935187340E0,5.293612480E0,2.983528216E1
4.931637155E0,2.881821251E1,-5.594325066E0,5.055325031E0,2.978828891E1
4.934141765E0,2.887678719E1,-5.269275188E0,4.828175068E0,2.974803143E1
4.936646457E0,2.892449951E1,-4.958937645E0,4.619174957E0,2.970781904E1
4.939152226E0,2.896726227E1,-4.662075043E0,4.421312332E0,2.967128628E1
4.941655690E0,2.900507545E1,-4.376212597E0,4.236787319E0,2.963774630E1
4.944160534E0,2.903807449E1,-4.098875046E0,4.065737247E0,2.960643116E1
4.946665145E0,2.906488800E1,-3.835012436E0,3.908162594E0,2.957615204E1
4.949169837E0,2.908688736E1,-3.579674959E0,3.759112597E0,2.954643831E1
4.951674377E0,2.911012459E1,-3.334100008E0,3.623537540E0,2.952364477E1
4.954179068E0,2.912483788E1,-3.097049952E0,3.498962402E0,2.949729882E1
4.956683685E0,2.913831329E1,-2.868662596E0,3.385250092E0,2.947423358E1
4.959189452E0,2.914931297E1,-2.643850088E0,3.280200005E0,2.945220029E1
4.961692916E0,2.915783691E1,-2.427562475E0,3.186150074E0,2.943168472E1
4.964197529E0,2.916388702E1,-2.217462540E0,3.100625038E0,2.941195883E1
4.966702360E0,2.916883659E1,-2.012175083E0,3.026099920E0,2.939433887E1
4.969206978E0,2.917117500E1,-1.810600042E0,2.960099936E0,2.937682616E1
4.971711593E0,2.917117500E1,-1.612737536E0,2.904000044E0,2.935969328E1
4.974216209E0,2.917117500E1,-1.418449998E0,2.855050087E0,2.934485922E1
4.976720824E0,2.917007446E1,-1.226637483E0,2.814762592E0,2.933122521E1
4.979226351E0,2.916512489E1,-1.036062479E0,2.785475016E0,2.931615266E1
4.981730046E0,2.916141319E1,-8.479624987E-1,2.763474941E0,2.930433165E1
4.984234659E0,2.915412521E1,-6.609625220E-1,2.747524977E0,2.929076274E1
4.986739274E0,2.914188766E1,-4.753375053E-1,2.741474867E0,2.927441284E1
4.989243948E0,2.913212395E1,-2.920500040E-1,2.743949890E0,2.926252210E1
4.991748565E0,2.911865044E1,-1.051874980E-1,2.756049871E0,2.924897739E1
4.994253181E0,2.911012459E1,8.428750187E-2,2.775712490E0,2.924228168E1
4.996757796E0,2.909664917E1,2.723875046E-1,2.801287413E0,2.923245455E1
4.999263548E0,2.908207512E1,4.679124951E-1,2.839237452E0,2.922408775E1
5.001767243E0,2.906488800E1,6.645374894E-1,2.883237600E0,2.921510540E1
5.004271856E0,2.904660034E1,8.636375070E-1,2.935762405E0,2.920735459E1
5.006776548E0,2.902955055E1,1.066450000E0,2.998049974E0,2.920343173E1
5.009281084E0,2.900507545E1,1.272974968E0,3.068862438E0,2.919473898E1
5.011785774E0,2.898183823E1,1.488024950E0,3.149437428E0,2.919041146E1
5.014290620E0,2.895502472E1,1.705412507E0,3.238674879E0,2.918545705E1
5.016795238E0,2.892931175E1,1.935174942E0,3.337675095E0,2.918544253E1
5.019300851E0,2.889878654E1,2.166037560E0,3.445199966E0,2.918391655E1
5.021804468E0,2.886702538E1,2.406662464E0,3.564825058E0,2.918570122E1
5.024309082E0,2.883155060E1,2.655950069E0,3.694350004E0,2.918836416E1
5.026813697E0,2.879126167E1,2.914999962E0,3.833637476E0,2.919127866E1
5.029318313E0,2.875221252E1,3.186150074E0,3.985162497E0,2.920141773E1
5.031823000E0,2.870326233E1,3.468437433E0,4.148924828E0,2.920823349E1
5.034327540E0,2.865073776E1,3.762825012E0,4.323549747E0,2.921843098E1
5.036832154E0,2.853716278E1,4.152500153E0,4.561837673E0,2.919628881E1
5.039338000E0,2.826106262E1,4.878224850E0,5.074850082E0,2.912454020E1
5.041841459E0,2.780291176E1,5.926387310E0,5.845812321E0,2.902236190E1
5.044346073E0,2.712489891E1,7.310599804E0,6.847637653E0,2.891530999E1
5.046850688E0,2.602655029E1,9.269012451E0,8.209850311E0,2.882182427E1
5.049355534E0,2.420866203E1,1.244058704E1,1.025502491E1,2.908595983E1
5.051860152E0,2.158804893E1,1.675451279E1,1.305026245E1,3.028311255E1
5.054364767E0,1.803532410E1,2.108424950E1,1.545458698E1,3.175945136E1
5.056869382E0,1.380939960E1,2.499117470E1,1.641365051E1,3.293427171E1
5.059375227E0,9.334324837E0,2.790507507E1,1.592002487E1,3.345549322E1
5.061878690E0,5.126824856E0,2.992577553E1,1.397261238E1,3.342260120E1
5.064383304E0,1.578912497E0,3.171918678E1,1.084022522E1,3.355756632E1
5.066887919E0,-1.185799956E0,3.338073730E1,7.305787563E0,3.419143572E1
5.069392765E0,-3.139262438E0,3.480400085E1,4.004687309E0,3.517400979E1
5.071897383E0,-4.268137455E0,3.580706406E1,1.181262493E0,3.607988657E1
5.074402077E0,-4.539424896E0,3.595487595E1,-1.139874935E0,3.625822386E1
5.076906694E0,-4.197324753E0,3.490781403E1,-2.976187468E0,3.528499266E1
5.079412461E0,-3.580362558E0,3.297882462E1,-4.382400036E0,3.346083231E1
5.081915925E0,-2.802112579E0,3.040950012E1,-5.392749786E0,3.101082525E1
5.084420548E0,-1.979862452E0,2.739797401E1,-6.046287537E0,2.812696977E1
5.086925395E0,-1.232275009E0,2.410306168E1,-6.396912575E0,2.496791089E1
5.089429781E0,-6.238374710E-1,2.066638756E1,-6.473912239E0,2.166564764E1
5.091934625E0,-1.754499972E-1,1.725542450E1,-6.326099873E0,1.837933614E1
5.094439026E0,1.287000030E-1,1.401537514E1,-5.997475147E0,1.524522916E1
5.096943870E0,3.022249937E-1,1.105513763E1,-5.542900085E0,1.237057595E1
5.099449486E0,3.767499924E-1,8.455425262E0,-5.001699924E0,9.831233852E0
5.101953103E0,3.926999867E-1,6.222149849E0,-4.417737484E0,7.641057944E0
5.104457726E0,3.779875040E-1,4.326025009E0,-3.817962408E0,5.782231739E0
5.106962342E0,3.474625051E-1,2.736525059E0,-3.221762419E0,4.241350336E0
5.109466957E0,3.059374988E-1,1.417075038E0,-2.645087481E0,3.016320142E0
5.111971572E0,2.667500079E-1,3.359124959E-1,-2.096462488E0,2.139894328E0
5.114476270E0,2.301750034E-1,-5.473874807E-1,-1.582212448E0,1.689973319E0
5.116980887E0,1.922249943E-1,-1.259637475E0,-1.108112454E0,1.688653377E0
5.119486654E0,1.592250019E-1,-1.835075021E0,-6.744375229E-1,1.961560324E0
5.121990349E0,1.274625063E-1,-2.290750027E0,-2.870999873E-1,2.312187012E0
5.124494957E0,1.006499976E-1,-2.641375065E0,5.733750015E-2,2.643913812E0
5.126999573E0,7.741250098E-2,-2.902899981E0,3.554374874E-1,2.925603664E0
5.129504188E0,5.788749829E-2,-3.086050034E0,6.095374823E-1,3.146202745E0
5.132008880E0,4.564999789E-2,-3.199762583E0,8.135874867E-1,3.301891747E0
5.134513498E0,3.712499887E-2,-3.260812521E0,9.748749733E-1,3.403624212E0
5.137018327E0,3.217500076E-2,-3.277862549E0,1.089687467E0,3.454393853E0
5.139523942E0,3.464999795E-2,-3.263287544E0,1.167925000E0,3.466164310E0
5.142027560E0,3.836249933E-2,-3.229049921E0,1.211925030E0,3.449202423E0
5.144532173E0,4.812499881E-2,-3.175287485E0,1.221687436E0,3.402541230E0
5.147036880E0,6.283749640E-2,-3.112999916E0,1.204499960E0,3.338493250E0
5.149541421E0,8.236250281E-2,-3.044524908E0,1.162974954E0,3.260126722E0
5.152046111E0,1.043625027E-1,-2.977425098E0,1.103162527E0,3.176935522E0
5.154550652E0,1.299374998E-1,-2.911424875E0,1.027400017E0,3.090118016E0
5.157055342E0,1.556500047E-1,-2.845424891E0,9.455875158E-1,3.002466566E0
5.159561130E0,1.812250018E-1,-2.785612583E0,8.538749814E-1,2.919174960E0
5.162064517E0,2.106499970E-1,-2.725662470E0,7.585874796E-1,2.837087289E0
5.164569207E0,2.337500006E-1,-2.669562578E0,6.632999778E-1,2.760646714E0
5.167073822E0,2.557500005E-1,-2.613324881E0,5.667750239E-1,2.686281616E0
5.169578438E0,2.741749883E-1,-2.557087421E0,4.727250040E-1,2.614830192E0
5.172083279E0,2.912249863E-1,-2.498512506E0,3.799124956E-1,2.543955629E0
5.174587973E0,3.034625053E-1,-2.432512522E0,2.931500077E-1,2.468834459E0
5.177092589E0,3.119874895E-1,-2.360462427E0,2.100999951E-1,2.390242890E0
5.179598356E0,3.169375062E-1,-2.276037455E0,1.343374997E-1,2.301921467E0
5.182101819E0,3.156999946E-1,-2.181987524E0,6.352499872E-2,2.205622694E0
5.184606447E0,3.107500076E-1,-2.075700045E0,1.099999994E-3,2.098832402E0
5.187111062E0,3.022249937E-1,-1.957175016E0,-5.499999970E-2,1.981135783E0
5.189615678E0,2.899875045E-1,-1.826550007E0,-1.039500013E-1,1.852345347E0
5.192120524E0,2.729375064E-1,-1.683550000E0,-1.442375034E-1,1.711619100E0
5.194625141E0,2.557500005E-1,-1.530925035E0,-1.772374958E-1,1.562226826E0
5.197129831E0,2.326499969E-1,-1.369637489E0,-1.979999989E-1,1.403295006E0
5.199635601E0,2.081750035E-1,-1.205875039E0,-2.114749998E-1,1.241850682E0
5.202138987E0,1.812250018E-1,-1.039775014E0,-2.162874937E-1,1.077383340E0
5.204643683E0,1.556500047E-1,-8.784874678E-1,-2.102375031E-1,9.166062201E-1
5.207148298E0,1.274625063E-1,-7.257249951E-1,-1.942874938E-1,7.620177749E-1
5.209653144E0,1.055999994E-1,-5.828624964E-1,-1.710499972E-1,6.165534455E-1
5.212157531E0,8.359999955E-2,-4.521000087E-1,-1.442375034E-1,4.818587295E-1
5.214662365E0,6.517499685E-2,-3.348124921E-1,-1.112374961E-1,3.587770417E-1
5.217166982E0,4.688749835E-2,-2.285249978E-1,-7.823749632E-2,2.460553148E-1
5.219672519E0,2.736249939E-2,-1.332374960E-1,-4.523750022E-2,1.433435319E-1
5.222176213E0,1.264999993E-2,-5.376249924E-2,-1.718750037E-2,5.784322771E-2
5.224680827E0,-5.637499969E-3,1.457499992E-2,6.049999967E-3,1.675752154E-2
5.227185442E0,-2.516249940E-2,6.957499683E-2,2.309999987E-2,7.750768706E-2
5.229690057E0,-4.468749836E-2,1.123374999E-1,3.533750027E-2,1.259580300E-1
5.232194750E0,-6.187500060E-2,1.465750039E-1,4.276249930E-2,1.647464076E-1
5.234699377E0,-7.644999772E-2,1.733874977E-1,4.633750021E-2,1.950768834E-1
5.237203992E0,-8.992499858E-2,1.918125004E-1,4.633750021E-2,2.168541090E-1
5.239709760E0,-9.968750179E-2,2.063875049E-1,4.386249930E-2,2.333609201E-1
5.242213223E0,-1.046374962E-1,2.173874974E-1,4.028749838E-2,2.446005155E-1
5.244718052E0,-1.033999994E-1,2.259124964E-1,3.409999982E-2,2.507804337E-1
5.247222745E0,-1.009249985E-1,2.296250015E-1,2.804999985E-2,2.523891819E-1
5.249727362E0,-9.239999950E-2,2.283875048E-1,2.076249942E-2,2.472441984E-1
5.252231901E0,-8.263749629E-2,2.259124964E-1,1.457499992E-2,2.409934490E-1
5.254736591E0,-6.792499870E-2,2.161500007E-1,8.524999954E-3,2.267317884E-1
5.257241442E0,-5.087500066E-2,2.028124928E-1,4.812499974E-3,2.091514597E-1
5.259747057E0,-3.492499888E-2,1.893374920E-1,1.099999994E-3,1.925348057E-1
5.262250675E0,-2.158750035E-2,1.698125005E-1,-1.237499993E-3,1.711836350E-1
5.264755288E0,-8.112499490E-3,1.538625062E-1,-2.474999987E-3,1.540961034E-1
5.267259966E0,1.649999991E-3,1.368124932E-1,-3.712499980E-3,1.368728003E-1
5.269764507E0,1.017499994E-2,1.160499975E-1,-4.949999973E-3,1.166003218E-1
5.272269197E0,1.512499992E-2,1.000999957E-1,-6.187499966E-3,1.014251444E-1
5.274773815E0,1.759999990E-2,8.304999769E-2,-4.949999973E-3,8.503860660E-2
5.277278430E0,1.636249945E-2,6.710000336E-2,-3.712499980E-3,6.916592004E-2
5.279784197E0,1.264999993E-2,5.004999787E-2,-2.474999987E-3,5.168317337E-2
5.282287892E0,1.017499994E-2,3.533750027E-2,-1.237499993E-3,3.679403424E-2
5.284792505E0,9.074999951E-3,2.186249942E-2,-1.237499993E-3,2.370349997E-2
5.287297120E0,5.362499971E-3,7.287499961E-3,1.099999994E-3,9.114497331E-3
5.289801507E0,1.649999991E-3,-2.474999987E-3,2.337499987E-3,3.783124515E-3
5.292306351E0,-6.874999963E-4,-1.223750040E-2,1.099999994E-3,1.230605836E-2
5.294810969E0,-4.399999976E-3,-1.842499897E-2,1.099999994E-3,1.897499899E-2
5.297315584E0,-4.399999976E-3,-2.571249940E-2,2.337499987E-3,2.619077187E-2
5.299821211E0,-5.637499969E-3,-2.694999985E-2,1.099999994E-3,2.755528802E-2
5.302324906E0,-4.399999976E-3,-2.447500080E-2,-0.000000000E0,2.486736142E-2
5.304829750E0,-1.924999990E-3,-2.076249942E-2,-1.237499993E-3,2.088823625E-2
5.307334136E0,-6.874999963E-4,-1.594999991E-2,-0.000000000E0,1.596480985E-2
5.309838750E0,1.649999991E-3,-1.223750040E-2,-1.237499993E-3,1.241008953E-2
5.312343606E0,1.649999991E-3,-4.949999973E-3,-1.237499993E-3,5.362499971E-3
5.314848223E0,4.124999978E-3,1.099999994E-3,-1.237499993E-3,4.444888192E-3
5.317352914E0,5.362499971E-3,6.049999967E-3,-0.000000000E0,8.084485484E-3
5.319858683E0,2.887499984E-3,9.762499481E-3,-1.237499993E-3,1.025550869E-2
5.322362070E0,4.124999978E-3,1.333750039E-2,-2.474999987E-3,1.417851073E-2
5.324866731E0,2.887499984E-3,1.333750039E-2,-2.474999987E-3,1.386910948E-2
5.327371346E0,1.649999991E-3,1.457499992E-2,-2.474999987E-3,1.487544109E-2
5.329876192E0,4.124999978E-4,1.457499992E-2,-1.237499993E-3,1.463325614E-2
5.332380810E0,-6.874999963E-4,1.333750039E-2,-1.237499993E-3,1.341241884E-2
5.334885420E0,-1.924999990E-3,1.099999994E-2,-1.237499993E-3,1.123552535E-2
5.337390036E0,-3.162499983E-3,8.524999954E-3,1.099999994E-3,9.158986316E-3
5.339895649E0,-1.924999990E-3,8.524999954E-3,1.099999994E-3,8.808589510E-3
5.342399266E0,-4.399999976E-3,7.287499961E-3,-0.000000000E0,8.512793635E-3
5.344903899E0,-4.399999976E-3,6.049999967E-3,1.099999994E-3,7.561249856E-3
5.347408591E0,-4.399999976E-3,3.574999981E-3,1.099999994E-3,5.774999969E-3
5.349913132E0,-3.162499983E-3,2.337499987E-3,1.099999994E-3,4.083541639E-3
5.352417822E0,-1.924999990E-3,4.812499974E-3,1.099999994E-3,5.298658410E-3
5.354922420E0,-3.162499983E-3,4.812499974E-3,1.099999994E-3,5.862726510E-3
5.357427264E0,-3.162499983E-3,3.574999981E-3,1.099999994E-3,4.898166084E-3
5.359932803E0,-6.874999963E-4,3.574999981E-3,1.099999994E-3,3.803062068E-3
5.362436497E0,-6.874999963E-4,4.812499974E-3,1.099999994E-3,4.984256437E-3
5.364941203E0,1.649999991E-3,4.812499974E-3,-0.000000000E0,5.087499972E-3
5.367445742E0,1.649999991E-3,4.812499974E-3,1.099999994E-3,5.205060610E-3
5.369950434E0,2.887499984E-3,2.337499987E-3,-0.000000000E0,3.715045404E-3
5.372454975E0,1.649999991E-3,-0.000000000E0,-0.000000000E0,1.649999991E-3
5.374959664E0,4.124999978E-4,-1.237499993E-3,-0.000000000E0,1.304439528E-3
5.377464510E0,1.649999991E-3,-3.712499980E-3,-0.000000000E0,4.062653821E-3
5.379970126E0,4.124999978E-4,-3.712499980E-3,-0.000000000E0,3.735346349E-3
5.382473743E0,-6.874999963E-4,-4.949999973E-3,-0.000000000E0,4.997514980E-3
5.384978376E0,-6.874999963E-4,-6.187499966E-3,1.099999994E-3,6.322010129E-3
5.387482992E0,4.124999978E-4,-4.949999973E-3,-0.000000000E0,4.967157737E-3
5.389987684E0,-6.874999963E-4,-4.949999973E-3,-0.000000000E0,4.997514980E-3
5.392492301E0,-6.874999963E-4,-3.712499980E-3,1.099999994E-3,3.932596131E-3
5.394996844E0,-6.874999963E-4,-0.000000000E0,-0.000000000E0,6.874999963E-4
5.397501457E0,-1.924999990E-3,-0.000000000E0,-0.000000000E0,1.924999990E-3
5.400007303E0,-6.874999963E-4,1.099999994E-3,-0.000000000E0,1.297172399E-3
5.402510998E0,4.124999978E-4,4.812499974E-3,1.099999994E-3,4.953817945E-3
5.405015616E0,-6.874999963E-4,4.812499974E-3,-0.000000000E0,4.861359094E-3
5.407520232E0,-6.874999963E-4,8.524999954E-3,1.099999994E-3,8.623124749E-3
5.410024847E0,4.124999978E-4,8.524999954E-3,1.099999994E-3,8.605566829E-3
5.412529462E0,-6.874999963E-4,8.524999954E-3,-0.000000000E0,8.552676801E-3
5.415034155E0,-1.924999990E-3,7.287499961E-3,-0.000000000E0,7.537458500E-3
5.417538787E0,-6.874999963E-4,6.049999967E-3,-0.000000000E0,6.088937169E-3
5.420044554E0,4.124999978E-4,4.812499974E-3,-0.000000000E0,4.830146193E-3
5.422548018E0,-6.874999963E-4,3.574999981E-3,1.099999994E-3,3.803062068E-3
5.425052862E0,-6.874999963E-4,2.337499987E-3,-0.000000000E0,2.436506194E-3
5.427557244E0,-3.162499983E-3,1.099999994E-3,-0.000000000E0,3.348343789E-3
5.430061857E0,-6.874999963E-4,-0.000000000E0,1.099999994E-3,1.297172399E-3
5.432566703E0,-6.874999963E-4,-0.000000000E0,-0.000000000E0,6.874999963E-4
5.435071397E0,4.124999978E-4,-2.474999987E-3,-0.000000000E0,2.509139530E-3
5.437576013E0,1.649999991E-3,-1.237499993E-3,-0.000000000E0,2.062499989E-3
5.440081780E0,4.124999978E-4,-2.474999987E-3,-0.000000000E0,2.509139530E-3
5.442585167E0,4.124999978E-4,-1.237499993E-3,-0.000000000E0,1.304439528E-3
5.445089857E0,-6.874999963E-4,-1.237499993E-3,-0.000000000E0,1.415649137E-3
5.447594457E0,4.124999978E-4,1.099999994E-3,-0.000000000E0,1.174800509E-3
5.450099304E0,1.649999991E-3,-0.000000000E0,-0.000000000E0,1.649999991E-3
5.452603690E0,1.649999991E-3,1.099999994E-3,-0.000000000E0,1.983053191E-3
5.455108304E0,4.124999978E-4,1.099999994E-3,1.099999994E-3,1.609396229E-3
5.457613150E0,4.124999978E-4,3.574999981E-3,-0.000000000E0,3.598719371E-3
5.460118688E0,4.124999978E-4,3.574999981E-3,-0.000000000E0,3.598719371E-3
5.462622383E0,4.124999978E-4,3.574999981E-3,-0.000000000E0,3.598719371E-3
5.465126996E0,4.124999978E-4,3.574999981E-3,-0.000000000E0,3.598719371E-3
5.467631924E0,4.124999978E-4,4.812499974E-3,-1.237499993E-3,4.986152673E-3
5.470136541E0,4.124999978E-4,3.574999981E-3,-1.237499993E-3,3.805546918E-3
5.472640926E0,4.124999978E-4,4.812499974E-3,-0.000000000E0,4.830146193E-3
5.475145770E0,4.124999978E-4,4.812499974E-3,-0.000000000E0,4.830146193E-3
5.477650407E0,-1.924999990E-3,7.287499961E-3,-0.000000000E0,7.537458500E-3
5.480155943E0,-6.874999963E-4,6.049999967E-3,1.099999994E-3,6.187499966E-3
